record_id,doi,doi_url,year,issue_month,issue_month_number,title_source,title_crossref,publication_date,authors_json,volume,issue,pages,figures_total,figures_sbol_visual_compatible,figures_sbol_visual_compliant,figures_best_practices,has_compatible_figures,has_compliant_figures,all_compatible_figures_compliant,has_best_practice_figures,all_compatible_figures_best_practice,historical_count_invariant_valid,requires_adjudication,label_granularity,figure_identities_available,annotation_source,annotation_path,annotation_sheet,annotation_row,annotation_comments_json,rubric_url,crossref_match_method,crossref_title_score,crossref_match_margin,publisher_url,crossref_license_urls_json,crossref_full_text_links_json,openalex_id,is_oa,oa_status,europepmc_id,europepmc_pmcid,europepmc_in_pmc,europepmc_in_epmc,europepmc_author_manuscript,europepmc_is_open_access,europepmc_external_pdf_candidates,download_eligible,selected_pdf_url,selected_pdf_license,selected_pdf_version,selected_pdf_source,pdf_candidate_count
doi:10.1021/acssynbio.5b00212,10.1021/acssynbio.5b00212,https://doi.org/10.1021/acssynbio.5b00212,2016,June,6,A Converter from the Systems Biology Markup Language to the Synthetic Biology Open Language,A Converter from the Systems Biology Markup Language to the Synthetic Biology Open Language,2016-06-17,"[""Tramy Nguyen"", ""Nicholas Roehner"", ""Zach Zundel"", ""Chris J. Myers""]",5,6,479-486,4,4,4,4,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,June,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.460123,https://doi.org/10.1021/acssynbio.5b00212,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00212"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2211443823,False,closed,MED:26696234,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00210,10.1021/acssynbio.5b00210,https://doi.org/10.1021/acssynbio.5b00210,2016,June,6,"The SBOL Stack: A Platform for Storing, Publishing, and Sharing Synthetic Biology Designs","The SBOL Stack: A Platform for Storing, Publishing, and Sharing Synthetic Biology Designs",2016-06-17,"[""Curtis Madsen"", ""James Alastair McLaughlin"", ""Go?ksel M?s?rl?"", ""Matthew Pocock"", ""Keith Flanagan"", ""Jennifer Hallinan"", ""Anil Wipat""]",5,6,487-497,12,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,June,8,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.430894,https://doi.org/10.1021/acssynbio.5b00210,"[""https://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00210"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/5/6/487/67255086/acssynbio.5b00210.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/5/6/487/67255086/acssynbio.5b00210.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2411275788,True,hybrid,MED:27268205,,False,False,False,False,0,True,http://eprints.keele.ac.uk/3635/1/G%20Misirili%20-%20The%20SBOL%20Stack.pdf,cc-by,submittedVersion,Keele Research Repository (Keele University),3
doi:10.1021/acssynbio.5b00215,10.1021/acssynbio.5b00215,https://doi.org/10.1021/acssynbio.5b00215,2016,June,6,Sharing Structure and Function in Biological Design with SBOL 2.0,Sharing Structure and Function in Biological Design with SBOL 2.0,2016-06-17,"[""Nicholas Roehner"", ""Jacob Beal"", ""Kevin Clancy"", ""Bryan Bartley"", ""Goksel Misirli"", ""Raik Grünberg"", ""Ernst Oberortner"", ""Matthew Pocock"", ""Michael Bissell"", ""Curtis Madsen"", ""Tramy Nguyen"", ""Michael Zhang"", ""Zhen Zhang"", ""Zach Zundel"", ""Douglas Densmore"", ""John H. Gennari"", ""Anil Wipat"", ""Herbert M. Sauro"", ""Chris J. Myers""]",5,6,498-506,4,3,3,3,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,June,9,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.5,https://doi.org/10.1021/acssynbio.5b00215,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00215"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2342621714,False,closed,MED:27111421,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00232,10.1021/acssynbio.5b00232,https://doi.org/10.1021/acssynbio.5b00232,2016,June,6,Double Dutch: A Tool for Designing Combinatorial Libraries of Biological Systems,Double Dutch: A Tool for Designing Combinatorial Libraries of Biological Systems,2016-06-17,"[""Nicholas Roehner"", ""Eric M. Young"", ""Christopher A. Voigt"", ""D. Benjamin Gordon"", ""Douglas Densmore""]",5,6,507-517,5,3,3,3,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,June,10,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.503356,https://doi.org/10.1021/acssynbio.5b00232,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00232"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2342617287,False,closed,MED:27110633,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00294,10.1021/acssynbio.5b00294,https://doi.org/10.1021/acssynbio.5b00294,2016,June,6,Semisupervised Gaussian Process for Automated Enzyme Search,Semisupervised Gaussian Process for Automated Enzyme Search,2016-06-17,"[""Joseph Mellor"", ""Ioana Grigoras"", ""Pablo Carbonell"", ""Jean-Loup Faulon""]",5,6,518-528,8,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,June,11,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.553571,https://doi.org/10.1021/acssynbio.5b00294,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00294"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2303048226,True,green,MED:27007080,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00096,10.1021/acssynbio.5b00096,https://doi.org/10.1021/acssynbio.5b00096,2016,July,7,Repurposing a Prokaryotic Toxin-Antitoxin System for the Selective Killing of Oncogenically Stressed Human Cells,Repurposing a Prokaryotic Toxin-Antitoxin System for the Selective Killing of Oncogenically Stressed Human Cells,2016-07-15,"[""Mark A. Preston"", ""Belén Pimentel"", ""Camino Bermejo-Rodríguez"", ""Isabelle Dionne"", ""Alice Turnbull"", ""Guillermo de la Cueva-Méndez""]",5,7,540-546,3,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,3,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.529412,https://doi.org/10.1021/acssynbio.5b00096,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00096"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W958305052,False,closed,MED:26230535,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00120,10.1021/acssynbio.5b00120,https://doi.org/10.1021/acssynbio.5b00120,2016,July,7,Two Distinct Cyclodipeptide Synthases from a Marine Actinomycete Catalyze Biosynthesis of the Same Diketopiperazine Natural Product,Two Distinct Cyclodipeptide Synthases from a Marine Actinomycete Catalyze Biosynthesis of the Same Diketopiperazine Natural Product,2016-07-15,"[""Elle D. James"", ""Bryan Knuckley"", ""Norah Alqahtani"", ""Suheel Porwal"", ""Jisun Ban"", ""Jonathan A. Karty"", ""Rajesh Viswanathan"", ""Amy L. Lane""]",5,7,547-553,3,1,1,1,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,4,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.543103,https://doi.org/10.1021/acssynbio.5b00120,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00120"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2272308134,False,closed,MED:26641496,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00144,10.1021/acssynbio.5b00144,https://doi.org/10.1021/acssynbio.5b00144,2016,July,7,Optical Control of Peroxisomal Trafficking,Optical Control of Peroxisomal Trafficking,2016-07-15,"[""Jessica I. Spiltoir"", ""Devin Strickland"", ""Michael Glotzer"", ""Chandra L. Tucker""]",5,7,554-560,5,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,5,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.488372,https://doi.org/10.1021/acssynbio.5b00144,"[""https://pubs.acs.org/page/policy/authorchoice_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00144"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/5/7/554/67117435/acssynbio.5b00144.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/5/7/554/67117435/acssynbio.5b00144.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2418400113,True,hybrid,MED:26513473,PMC4853267,True,True,False,False,0,False,,,,,2
doi:10.1021/acssynbio.5b00187,10.1021/acssynbio.5b00187,https://doi.org/10.1021/acssynbio.5b00187,2016,July,7,Rapid and Efficient One-Step Metabolic Pathway Integration in E. coli,Rapid and Efficient One-Step Metabolic Pathway Integration in E. coli,2016-07-15,"[""Marcelo C. Bassalo"", ""Andrew D. Garst"", ""Andrea L. Halweg-Edwards"", ""William C. Grau"", ""Dylan W. Domaille"", ""Vivek K. Mutalik"", ""Adam P. Arkin"", ""Ryan T. Gill""]",5,7,561-568,4,3,2,1,True,True,False,True,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,6,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.45614,https://doi.org/10.1021/acssynbio.5b00187,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00187"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2341364730,False,closed,MED:27072506,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00236,10.1021/acssynbio.5b00236,https://doi.org/10.1021/acssynbio.5b00236,2016,July,7,Exometabolomics Assisted Design and Validation of Synthetic Obligate Mutualism,Exometabolomics Assisted Design and Validation of Synthetic Obligate Mutualism,2016-07-15,"[""Suzanne M. Kosina"", ""Megan A. Danielewicz"", ""Mujahid Mohammed"", ""Jayashree Ray"", ""Yumi Suh"", ""Suzan Yilmaz"", ""Anup K. Singh"", ""Adam P. Arkin"", ""Adam M. Deutschbauer"", ""Trent R. Northen""]",5,7,569-576,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,7,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.470588,https://doi.org/10.1021/acssynbio.5b00236,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00236"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2300271662,True,green,MED:26885935,,False,False,False,False,0,False,,,,,2
doi:10.1021/acssynbio.5b00267,10.1021/acssynbio.5b00267,https://doi.org/10.1021/acssynbio.5b00267,2016,July,7,Engineering the Autotroph Methanococcus maripaludis for Geraniol Production,Engineering the Autotroph Methanococcus maripaludis for Geraniol Production,2016-07-15,"[""Zhe Lyu"", ""Rachit Jain"", ""Peyton Smith"", ""Travis Fetchko"", ""Yajun Yan"", ""William B. Whitman""]",5,7,577-581,4,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,8,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.459119,https://doi.org/10.1021/acssynbio.5b00267,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00267"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2409861546,False,closed,MED:26886063,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.6b00056,10.1021/acssynbio.6b00056,https://doi.org/10.1021/acssynbio.6b00056,2016,July,7,Multiplexed Targeted Genome Engineering Using a Universal Nuclease-Assisted Vector Integration System,Multiplexed Targeted Genome Engineering Using a Universal Nuclease-Assisted Vector Integration System,2016-07-15,"[""Alexander Brown"", ""Wendy S. Woods"", ""Pablo Perez-Pinera""]",5,7,582-588,3,3,3,3,True,True,True,True,True,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,9,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.424084,https://doi.org/10.1021/acssynbio.6b00056,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.6b00056"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2346234242,False,closed,MED:27159246,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00076,10.1021/acssynbio.5b00076,https://doi.org/10.1021/acssynbio.5b00076,2016,July,7,Refactoring the Six-Gene Photosystem II Core in the Chloroplast of the Green Algae Chlamydomonas reinhardtii,Refactoring the Six-Gene Photosystem II Core in the Chloroplast of the Green Algae Chlamydomonas reinhardtii,2016-07-15,"[""Javier A. Gimpel"", ""Hussam H. Nour-Eldin"", ""Melissa A. Scranton"", ""Daphne Li"", ""Stephen P. Mayfield""]",5,7,589-596,2,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,10,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.533742,https://doi.org/10.1021/acssynbio.5b00076,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00076"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W1430329236,True,green,MED:26214707,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00099,10.1021/acssynbio.5b00099,https://doi.org/10.1021/acssynbio.5b00099,2016,July,7,Synthetic Quorum Sensing and Cell–Cell Communication in Gram-Positive Bacillus megaterium,Synthetic Quorum Sensing and Cell–Cell Communication in Gram-Positive Bacillus megaterium,2016-07-15,"[""Nicholas Marchand"", ""Cynthia H. Collins""]",5,7,597-606,5,1,1,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,11,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.454545,https://doi.org/10.1021/acssynbio.5b00099,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00099"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W958491829,False,closed,MED:26203497,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00103,10.1021/acssynbio.5b00103,https://doi.org/10.1021/acssynbio.5b00103,2016,July,7,Engineering of a Synthetic Metabolic Pathway for the Assimilation of (d)-Xylose into Value-Added Chemicals,Engineering of a Synthetic Metabolic Pathway for the Assimilation of (d)-Xylose into Value-Added Chemicals,2016-07-15,"[""Yvan Cam"", ""Ceren Alkim"", ""Debora Trichez"", ""Vincent Trebosc"", ""Amélie Vax"", ""François Bartolo"", ""Philippe Besse"", ""Jean Marie François"", ""Thomas Walther""]",5,7,607-618,5,0,0,0,False,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,12,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.496599,https://doi.org/10.1021/acssynbio.5b00103,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00103"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W1005466861,False,closed,MED:26186096,,False,False,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00154,10.1021/acssynbio.5b00154,https://doi.org/10.1021/acssynbio.5b00154,2016,July,7,Efflux Pump Control Alters Synthetic Gene Circuit Function,Efflux Pump Control Alters Synthetic Gene Circuit Function,2016-07-15,"[""Junchen Diao"", ""Daniel A. Charlebois"", ""Dmitry Nevozhay"", ""Zoltán Bódi"", ""Csaba Pál"", ""Gábor Balázsi""]",5,7,619-631,8,3,0,0,True,False,False,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,13,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.534884,https://doi.org/10.1021/acssynbio.5b00154,[],"[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00154"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2342783930,False,closed,MED:27111147,PMC5752098,True,True,False,False,0,False,,,,,1
doi:10.1021/acssynbio.5b00213,10.1021/acssynbio.5b00213,https://doi.org/10.1021/acssynbio.5b00213,2016,July,7,Molecular Buffers Permit Sensitivity Tuning and Inversion of Riboswitch Signals,Molecular Buffers Permit Sensitivity Tuning and Inversion of Riboswitch Signals,2016-07-15,"[""Peter Rugbjerg"", ""Hans Jasper Genee"", ""Kristian Jensen"", ""Kira Sarup-Lytzen"", ""Morten Otto Alexander Sommer""]",5,7,632-638,4,3,3,0,True,True,True,False,False,True,False,paper_aggregate_counts,False,doi:10.1021/acssynbio.5c00417.s006,data/raw/annotations/sb5c00417_si_006.xlsx,July,14,[],https://docs.google.com/document/d/1vK8DdeN5QbFqKy0h2uLIuuB89hU_Zlj_o41NX1BVtAY/export?format=txt,normalized_exact,1.0,0.508982,https://doi.org/10.1021/acssynbio.5b00213,"[""https://pubs.acs.org/page/policy/authorchoice_termsofuse.html""]","[{""url"": ""https://pubs.acs.org/doi/pdf/10.1021/acssynbio.5b00213"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""unspecified""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/5/7/632/67255119/acssynbio.5b00213.pdf"", ""content_type"": ""application/pdf"", ""content_version"": ""vor"", ""intended_application"": ""syndication""}, {""url"": ""https://pubs.acs.org/asbcd6/article-pdf/5/7/632/67255119/acssynbio.5b00213.pdf"", ""content_type"": ""unspecified"", ""content_version"": ""vor"", ""intended_application"": ""similarity-checking""}]",https://openalex.org/W2346755453,True,hybrid,MED:27138234,PMC4949582,True,True,False,True,0,False,,,,,2
